iteration,relative_gap,wall_time_s
675,0.00016019763365230985,0.904010534286499
676,0.00020075273758084441,0.904010534286499
677,0.00018936347658810954,0.904010534286499
678,0.00017030313548100663,0.904010534286499
679,0.00019089036405664544,0.9095754623413086
680,0.00019396361699832031,0.9095754623413086
681,0.00023831044534025113,0.9095754623413086
682,0.00016452975550273756,0.9095754623413086
683,0.00024609043475177746,0.9095754623413086
684,0.0001666063445499814,0.9095754623413086
685,0.00019462769592759556,0.9154303073883057
686,0.0001839493071094449,0.9154303073883057
687,0.00016986043412291985,0.9154303073883057
688,0.00021407124497174466,0.9154303073883057
689,0.00017945820774581482,0.9154303073883057
690,0.0002147241757746678,0.9201350212097168
691,0.00016022744170695783,0.9218833446502686
692,0.00020813784630156513,0.9228653907775879
693,0.00017817111232667796,0.9233767986297607
694,0.00021413490312682627,0.924360990524292
695,0.00019169819640712856,0.9248926639556885
696,0.00016477487916109935,0.9248926639556885
697,0.00032007017212298296,0.9248926639556885
698,0.00016003638609690945,0.9248926639556885
699,0.00017633699013900006,0.9248926639556885
700,0.00016494864846586244,0.9248926639556885
701,0.00017938682086881836,0.9304418563842773
702,0.00019880525958796972,0.932748556137085
703,0.00018068853016040202,0.934758186340332
704,0.0001835504342867416,0.936762809753418
705,0.00016233403490313267,0.936762809753418
706,0.00017872471024554261,0.9387669563293457
707,0.00016506393319007343,0.9387669563293457
708,0.00019021751900295906,0.9407696723937988
709,0.00017373180162322797,0.9417724609375
710,0.00019313889942748727,0.9417724609375
711,0.0001941035289759406,0.9437756538391113
712,0.00017413884291288338,0.9437756538391113
713,0.00018002819755875673,0.9437756538391113
714,0.00020429987588110025,0.9457778930664062
715,0.0001767774098292412,0.9467825889587402
716,0.00019005857350957628,0.9489872455596924
717,0.00017077773783950843,0.9489872455596924
718,0.0001651211476346276,0.9489872455596924
719,0.00016102088526672435,0.9537169933319092
720,0.00019409523173501917,0.9557442665100098
721,0.0001934266018980376,0.9557442665100098
722,0.0001658699821742819,0.9557442665100098
723,0.00028068719952052207,0.9557442665100098
724,0.00014807583669175164,0.9588441848754883
725,0.00018327060532995969,0.9601960182189941
726,0.00017699935034349806,0.9601960182189941
727,0.0001645082423837749,0.9610841274261475
728,0.00020102206819778978,0.9620840549468994
729,0.0001662817071248013,0.9631669521331787
730,0.00024214154000036227,0.9641480445861816
731,0.00014545753495101243,0.9660811424255371
732,0.00017339998897090723,0.9660811424255371
733,0.0001837666373934731,0.9660811424255371
734,0.0001602965788205275,0.968085527420044
735,0.00017963747290879745,0.968085527420044
736,0.000166526329748784,0.9700889587402344
737,0.0002178553792561616,0.9700889587402344
738,0.00015757700977086676,0.9753513336181641
739,0.00019895246713771126,0.9753513336181641
740,0.00015903748352071845,0.9753513336181641
741,0.0001749142657292528,0.9804401397705078
742,0.00016393362130083332,0.981860876083374
743,0.00018684986826457647,0.982264518737793
744,0.00017621624519765667,0.982264518737793
745,0.00017991607995261095,0.982264518737793
746,0.00015710100511611333,0.982264518737793
747,0.00017006070498976127,0.982264518737793
748,0.0001625406482123188,0.986976146697998
749,0.0001811591173107606,0.986976146697998
750,0.00017922699877661094,0.986976146697998
751,0.00015773108337110026,0.986976146697998
752,0.000191892528093173,0.986976146697998
753,0.00017097248683008924,0.986976146697998
754,0.00024120421301922128,0.9925291538238525
755,0.0001475679604318167,0.9925291538238525
756,0.00017492325566656816,0.9925291538238525
757,0.00017345038916169426,0.9925291538238525
758,0.00017714434779977475,0.9925291538238525
759,0.00018408784344066875,0.9925291538238525
760,0.0001577832743890579,0.9976072311401367
761,0.0001594922029454715,0.9993593692779541
762,0.00014642778556067288,0.9993593692779541
763,0.00022926506323286787,1.0039105415344238
764,0.00013732211587552488,1.0061721801757812
765,0.00014809849567706953,1.0066790580749512
766,0.00020534127924798872,1.0086910724639893
767,0.00015722513831762806,1.0086910724639893
768,0.00017334489266166128,1.0086910724639893
769,0.00017454280470205743,1.0086910724639893
770,0.00015603582787570883,1.0086910724639893
771,0.0001577152505843126,1.0138802528381348
772,0.0001627740515654025,1.015388011932373
773,0.00023701357668771297,1.0164015293121338
774,0.00015371038511942161,1.0184309482574463
775,0.00016196149856555648,1.0204367637634277
776,0.0001548181899567613,1.0217292308807373
777,0.00016776959611009075,1.0217292308807373
778,0.00017373337923991448,1.0217292308807373
779,0.00019864834950932228,1.0217292308807373
780,0.00015363288304903725,1.0217292308807373
781,0.00015523229320682356,1.0217292308807373
782,0.00015189778381938986,1.02675199508667
783,0.00014826083877304784,1.02675199508667
784,0.00021395530695168024,1.02675199508667
785,0.00014969994388604546,1.02675199508667
786,0.00017094444022182896,1.02675199508667
787,0.00015558183151819638,1.02675199508667
788,0.00016380499004289614,1.0328333377838135
789,0.00016486196873813743,1.0328333377838135
790,0.0001841903824338577,1.0328333377838135
791,0.00015559699501838461,1.0328333377838135
792,0.00019999292616033242,1.0328333377838135
793,0.00014397878693210112,1.0371484756469727
794,0.00015844745324579575,1.0371484756469727
795,0.00017532606711458,1.0371484756469727
796,0.00016009326132802943,1.0371484756469727
797,0.0001958800718591359,1.0371484756469727
798,0.00014322864940558138,1.0371484756469727
799,0.00016472554664455916,1.0371484756469727
800,0.00017826288614105642,1.0424234867095947
801,0.00014196402308138054,1.0424234867095947
802,0.00023495611479061338,1.0424234867095947
803,0.0001354648879774019,1.0424234867095947
804,0.00019880576064376765,1.0424234867095947
805,0.0001540906535882433,1.0424234867095947
806,0.00016210355496858135,1.047511339187622
807,0.00014046589916562506,1.0496892929077148
808,0.00016344206759597062,1.0506863594055176
809,0.0001688095452911717,1.0516893863677979
810,0.00015657032957329633,1.0516893863677979
811,0.0001480675093243062,1.052689552307129
812,0.00014767051740369758,1.0536892414093018
813,0.0001544839799339099,1.0547504425048828
814,0.00017003748126562265,1.055772066116333
815,0.000138055640623725,1.0563457012176514
816,0.00021166306132051438,1.0574228763580322
817,0.00014780025931652365,1.0574228763580322
818,0.00015456299349031472,1.0584313869476318
819,0.00015733196239271468,1.0594415664672852
820,0.00015258508373609432,1.0604348182678223
821,0.0001550638442270675,1.0614407062530518
822,0.0001574762467060528,1.0614407062530518
823,0.00016081194071184245,1.0624339580535889
824,0.00013693145855494883,1.0634291172027588
825,0.00019927578307481339,1.0653607845306396
826,0.00015998607215397204,1.0673539638519287
827,0.00014597024088083997,1.069354772567749
828,0.00019550493268010333,1.0713541507720947
829,0.00014734810914289402,1.0723521709442139
830,0.00012803332005531236,1.0733516216278076
831,0.000241379339607901,1.0743517875671387
832,0.00014427279816544826,1.0753507614135742
833,0.00014843779096861113,1.0753507614135742
834,0.00014126318462181703,1.0753507614135742
835,0.00013832353664798049,1.0753507614135742
836,0.00016036983649372964,1.0753507614135742
837,0.0001703005250106931,1.0753507614135742
838,0.0001573773389721183,1.0818076133728027
839,0.0001396589295557383,1.0818076133728027
840,0.00017106707845686062,1.0818076133728027
841,0.0001462950741433302,1.083935022354126
842,0.00014900636361861813,1.083935022354126
843,0.00015637509464322706,1.0859384536743164
844,0.00015766273303560502,1.0869412422180176
845,0.00014646144775621187,1.0869412422180176
846,0.00017292708949822718,1.0889437198638916
847,0.00013296963657326524,1.0889437198638916
848,0.00018412784600185122,1.090686321258545
849,0.00013960381796634635,1.090686321258545
850,0.00018554411494831345,1.0924267768859863
851,0.0001346070277164147,1.0924267768859863
852,0.0002114481523057189,1.0924267768859863
853,0.00013174622895768627,1.0924267768859863
854,0.0001658711991709819,1.0924267768859863
855,0.00013296142618667353,1.0924267768859863
856,0.0002105487297662319,1.0979533195495605
857,0.00013664894145960142,1.0990824699401855
858,0.0001723579670612204,1.0990824699401855
859,0.00013162543992695924,1.0990824699401855
860,0.00013975022398746528,1.0990824699401855
861,0.00013656827268475994,1.0990824699401855
862,0.00020437817585449187,1.0990824699401855
863,0.00014345552327876452,1.1038854122161865
864,0.0001397296670192878,1.1038854122161865
865,0.00016283440104174123,1.1038854122161865
866,0.00014424675010855407,1.1038854122161865
867,0.00014821526483845853,1.1038854122161865
868,0.00015186077966512795,1.108954668045044
869,0.00017131640458389866,1.108954668045044
870,0.00013659142710728623,1.108954668045044
871,0.00017035648817530734,1.1153714656829834
872,0.00013901314973958613,1.1167967319488525
873,0.00016246204038064766,1.1167967319488525
874,0.00013097610026105926,1.1167967319488525
875,0.00015353568142985316,1.1167967319488525
876,0.00014636836729510835,1.1167967319488525
877,0.00016704666683587085,1.1214959621429443
878,0.00015036762650630755,1.1223163604736328
879,0.00013577854485072335,1.1223163604736328
880,0.00013551308363635278,1.1265628337860107
881,0.00013255786845574682,1.1265628337860107
882,0.00014792169676588272,1.1265628337860107
883,0.0001357167124600353,1.1265628337860107
884,0.00017298402838704724,1.1322081089019775
885,0.00013500955849887733,1.1322081089019775
886,0.00018069826919598869,1.134542465209961
887,0.00013484236409297518,1.134542465209961
888,0.0001611011225550164,1.1375224590301514
889,0.00014296774839996334,1.1380300521850586
890,0.00016157653376593464,1.1380300521850586
891,0.00014148714951993884,1.1380300521850586
892,0.00013647319352166033,1.1380300521850586
893,0.00015321957163065878,1.1380300521850586
894,0.00013475725813391019,1.1380300521850586
895,0.00015680404113524934,1.1428029537200928
896,0.00013604940639319604,1.1428029537200928
897,0.0001294416366961392,1.1428029537200928
898,0.0001518926136867487,1.1428029537200928
899,0.00016517525023314984,1.1428029537200928
900,0.00012988196949171213,1.1495773792266846
901,0.00020232072342762976,1.1495773792266846
902,0.0001251836551415806,1.1495773792266846
903,0.00013641510512937493,1.1495773792266846
904,0.00014600708205955322,1.1495773792266846
905,0.00020823761011701578,1.1495773792266846
906,0.00012132279058009355,1.1548259258270264
907,0.00018174041692419518,1.1559326648712158
908,0.0001199740786380664,1.1559326648712158
909,0.00013970578761192005,1.1559326648712158
910,0.00014797270698014512,1.1559326648712158
911,0.00013875310060844186,1.1559326648712158
912,0.00012989533365440306,1.1600220203399658
913,0.00014465211840422422,1.161034345626831
914,0.00011664814208709968,1.161034345626831
915,0.0001661225692648087,1.161034345626831
916,0.00014253010296904183,1.1663203239440918
917,0.0001251725026214179,1.166687250137329
918,0.00018414577817255022,1.166687250137329
919,0.0001380745043592436,1.166687250137329
920,0.00011716638629831267,1.169670581817627
921,0.00015025720825506995,1.169670581817627
922,0.00012910823499783473,1.1714072227478027
923,0.00018949852648179414,1.1725554466247559
924,0.00012969738798734547,1.1735544204711914
925,0.0001487351167216538,1.174555778503418
926,0.00014381952273376272,1.1755549907684326
927,0.0001592053076064148,1.1765570640563965
928,0.00013304987822893523,1.1765570640563965
929,0.00015759127724890832,1.1775531768798828
930,0.0001265219193027052,1.1785531044006348
931,0.0001505510287389885,1.1795523166656494
932,0.00013316966989206205,1.1805522441864014
933,0.00011524665427445761,1.1815528869628906
934,0.00015689235971054453,1.182554006576538
935,0.00013569732664631416,1.1835613250732422
936,0.0001264632016105605,1.1846861839294434
937,0.00013818130443317374,1.1846861839294434
938,0.00014310438907207124,1.1856863498687744
939,0.00013164000475825532,1.1866850852966309
940,0.00012856854201922732,1.1876871585845947
941,0.00014243334195077292,1.1886873245239258
942,0.00014144243022908156,1.1896870136260986
943,0.00012952575981799126,1.1896870136260986
944,0.00016641789066375965,1.190690040588379
945,0.0001355951997769054,1.1917564868927002
946,0.00012363619452388216,1.1927621364593506
947,0.00013730863034574142,1.1936800479888916
948,0.00012370886153889688,1.1946797370910645
949,0.0001406365200559303,1.1956853866577148
950,0.0001433889218697629,1.1956853866577148
951,0.00012901733997557267,1.196751356124878
952,0.00012156987506981046,1.1986844539642334
953,0.00013440151136753285,1.2006807327270508
954,0.00013363442928398525,1.202688217163086
955,0.00013436138247142435,1.204836368560791
956,0.00013011891037503542,1.206791639328003
957,0.00020872924794892715,1.2077665328979492
958,0.00012109849295913097,1.208751916885376
959,0.00014431713362681662,1.2097656726837158
960,0.0001250493620286097,1.2097656726837158
961,0.00013726714935242493,1.2107703685760498
962,0.00013022482055695446,1.2117762565612793
963,0.0001365430704240865,1.2127573490142822
964,0.00014048148700498378,1.2137558460235596
965,0.0001484216109478782,1.2147510051727295
966,0.00012236635664742448,1.215686559677124
967,0.00015384773968494066,1.216806411743164
968,0.00013114893855298483,1.216806411743164
969,0.00015918793042411317,1.2178068161010742
970,0.00011505345621013701,1.218808650970459
971,0.00018861458152176537,1.2198081016540527
972,0.00011133311530783449,1.2208871841430664
973,0.00017842289426965978,1.2219047546386719
974,0.00011640340016835953,1.2219047546386719
975,0.00013091082285750252,1.222808599472046
976,0.00013808009749521663,1.2238950729370117
977,0.0001282537007475862,1.2248051166534424
978,0.0001399135827848648,1.2258052825927734
979,0.00011372359020091704,1.2268924713134766
980,0.0001372603613173844,1.2268924713134766
981,0.0001269746519073086,1.227919578552246
982,0.00013539472294579074,1.2288951873779297
983,0.0001152651603200012,1.229870080947876
984,0.00015639312280214628,1.230872631072998
985,0.0001253071106907185,1.2325046062469482
986,0.0001350621337210299,1.2325046062469482
987,0.00012041598120902705,1.233565092086792
988,0.0001359232510285817,1.233565092086792
989,0.0001291337839518987,1.233565092086792
990,0.00013320956561770728,1.233565092086792
991,0.0001343622241979199,1.233565092086792
992,0.00014773308116770755,1.237952709197998
993,0.00012631358657700718,1.237952709197998
994,0.00012900652014411683,1.237952709197998
995,0.00011429376355472327,1.237952709197998
996,0.00017967738920975993,1.237952709197998
997,0.00011879495488475827,1.237952709197998
998,0.00016457365171002305,1.243265151977539
999,0.000125907440068178,1.243265151977539
1000,0.00011707306630313153,1.243265151977539
1001,0.00011863227727877696,1.243265151977539
1002,0.00012646789379153778,1.243265151977539
1003,0.00015014524608278375,1.243265151977539
1004,0.00012656600778906753,1.2483010292053223
1005,0.00015058385652772427,1.2501964569091797
1006,0.00012492135734540558,1.2501964569091797
1007,0.00011690755580681955,1.254765510559082
1008,0.00012547960934923,1.2563462257385254
1009,0.00012161884801503015,1.2563462257385254
1010,0.0001427842348521727,1.2563462257385254
1011,0.0001268819349890894,1.2599458694458008
1012,0.0001242260116720587,1.2599458694458008
1013,0.00013499968657663602,1.2599458694458008
1014,0.00011683827381279258,1.2599458694458008
1015,0.0001145220841622329,1.2599458694458008
1016,0.00012464492078991004,1.2599458694458008
1017,0.00014014759078482633,1.2658300399780273
1018,0.00011809167836553684,1.2658300399780273
1019,0.0001432943734050971,1.2658300399780273
1020,0.00012551490159390646,1.2658300399780273
1021,0.00013421603129745266,1.2702069282531738
1022,0.0001301689210482133,1.2702069282531738
1023,0.00011007103197916591,1.2702069282531738
1024,0.0001773957389260396,1.2702069282531738
1025,0.00010800107391902109,1.2702069282531738
1026,0.00011543551239704146,1.2702069282531738
1027,0.0001297241814824311,1.2757072448730469
1028,0.00010928893388172262,1.2757072448730469
1029,0.00012441070556414924,1.2757072448730469
1030,0.00012979661029957257,1.2757072448730469
1031,0.00014607783953946558,1.2757072448730469
1032,0.0001186332611461532,1.2757072448730469
1033,0.0001468672269479367,1.2807931900024414
1034,0.00011490930433232118,1.2822563648223877
1035,0.0001664933643928304,1.2842681407928467
1036,0.00011336832408147269,1.287280559539795
1037,0.00012310688509028383,1.287280559539795
1038,0.0001337209752886992,1.292557716369629
1039,0.00012949598840258984,1.292557716369629
1040,0.0001089848907311849,1.292557716369629
1041,0.00015895083031581379,1.292557716369629
1042,0.0001132873555693973,1.2976446151733398
1043,0.000148914390548559,1.299006462097168
1044,0.00011587008730531959,1.3010170459747314
1045,0.00012160412002200312,1.3037221431732178
1046,0.00011474738886014946,1.3037221431732178
1047,0.00011206071866289926,1.3037221431732178
1048,0.00012630529107781068,1.3037221431732178
1049,0.0001134449712633469,1.3088459968566895
1050,0.00012253446076670213,1.3088459968566895
1051,0.00013433370963307535,1.3088459968566895
1052,0.00012132576420782001,1.3088459968566895
1053,0.00012019526609720593,1.3088459968566895
1054,0.00013582132097384494,1.3088459968566895
1055,0.00011952723065162571,1.313920497894287
1056,0.00011402273024383383,1.3151187896728516
1057,0.00011823971552152013,1.3162875175476074
1058,0.00011973507226250023,1.3162875175476074
1059,0.0001485149154918837,1.3162875175476074
1060,0.0001071250476829196,1.3162875175476074
1061,0.00017641415490314368,1.3162875175476074
1062,0.0001041145255715739,1.321854829788208
1063,0.00015503168618596008,1.321854829788208
1064,0.00011367813922060315,1.321854829788208
1065,0.00012127112807914673,1.321854829788208
1066,0.00010687502398738353,1.321854829788208
1067,0.00013757226504169937,1.321854829788208
1068,0.0001170606672857908,1.3269448280334473
1069,0.00014217954131733122,1.3269448280334473
1070,0.00011043419638121731,1.3269448280334473
1071,0.00012315221403939395,1.3269448280334473
1072,0.00011219064029831129,1.3269448280334473
1073,0.00012748810784546426,1.3317041397094727
1074,0.0001257591487038202,1.3327174186706543
1075,0.00011485386925452657,1.3327174186706543
1076,0.0001344957659798334,1.3327174186706543
1077,0.00012155233290507989,1.3379201889038086
1078,0.00010215340928015574,1.3379201889038086
1079,0.00016344031106415896,1.3379201889038086
1080,0.00010309465832465957,1.3379201889038086
1081,0.00014424705543188718,1.3379201889038086
1082,0.00011012406778390069,1.3379201889038086
1083,0.00011293786874470217,1.3430187702178955
1084,0.0001272547762451116,1.3450345993041992
1085,0.00011321755155225486,1.3470423221588135
1086,0.00011619682812758223,1.3501992225646973
1087,0.0001222069483014512,1.3501992225646973
1088,0.00011967801244685408,1.354506254196167
1089,0.000128388499918651,1.354506254196167
1090,0.00010764538865539852,1.3566138744354248
1091,0.00015530818406185348,1.3566138744354248
1092,9.990328652061559e-05,1.3566138744354248
1093,0.00014532545668105346,1.3600292205810547
1094,0.00010107704968869487,1.3600292205810547
1095,0.00019586760043788438,1.3600292205810547
1096,0.00010838496036959903,1.3600292205810547
1097,0.00012278307745798293,1.3600292205810547
1098,0.00011298418989988793,1.366014003753662
1099,0.00010428467158361727,1.366014003753662
1100,0.0001403211110231543,1.366014003753662
1101,0.00010680441352987285,1.366014003753662
1102,0.00011861428060842965,1.366014003753662
1103,0.00011150498344507416,1.366014003753662
1104,0.00011931237789559101,1.3708312511444092
1105,0.00011689560923260573,1.3708312511444092
1106,0.00012186067694678694,1.3761422634124756
1107,0.0001330660896990507,1.3761422634124756
1108,0.00010981440734891887,1.3761422634124756
1109,0.00010618027806562951,1.3761422634124756
1110,0.00011578785763652275,1.3825111389160156
1111,0.00011141962287029656,1.3825111389160156
1112,0.00018036501647398853,1.3825111389160156
1113,0.00010066276587053823,1.3825111389160156
1114,0.00011276186538096791,1.3825111389160156
1115,0.0001264029963436397,1.3825111389160156
1116,0.00010290568287618224,1.3871183395385742
1117,0.00016276944256572834,1.3871183395385742
1118,9.794818072657901e-05,1.3871183395385742
1119,0.00016636476945524706,1.3871183395385742
1120,0.00011466696459976148,1.3871183395385742
1121,0.00012546073149083525,1.3871183395385742
1122,0.0001140387152062894,1.392521619796753
1123,0.00010136090245552646,1.392521619796753
1124,0.0001163906299018828,1.392521619796753
1125,0.00011848760009006331,1.392521619796753
1126,0.00010610397797953673,1.392521619796753
1127,0.00016063937875351425,1.392521619796753
1128,9.736871014874605e-05,1.3976185321807861
1129,0.00013895833792619772,1.3989355564117432
1130,0.00012007339295962534,1.4009370803833008
1131,0.00011944251837226768,1.4019370079040527
1132,0.00010622252221282881,1.402937412261963
1133,9.943853589213472e-05,1.402937412261963
1134,9.962472695685723e-05,1.402937412261963
1135,0.00013198991696483203,1.402937412261963
1136,0.00010454178173202066,1.402937412261963
1137,0.00010996573302340509,1.402937412261963
1138,0.0001106334179217922,1.402937412261963
1139,0.00010923155685415465,1.4081676006317139
1140,0.00014012111365263667,1.4081676006317139
1141,9.77166572559645e-05,1.4081676006317139
1142,0.00012416091977053166,1.4081676006317139
1143,0.00010018898938428949,1.4081676006317139
1144,0.00012664287458230493,1.4081676006317139
1145,0.0001226392652792145,1.4132344722747803
1146,0.00011354727828586938,1.415090560913086
1147,0.00014249119008681027,1.415090560913086
1148,0.0001003418534302869,1.415090560913086
1149,0.00012099102229989775,1.415090560913086
1150,9.964345446616511e-05,1.415090560913086
1151,0.00012376020706529996,1.415090560913086
1152,0.00010264733914308866,1.4205873012542725
1153,0.00011078415363054519,1.4205873012542725
1154,0.00011211468326501274,1.4205873012542725
1155,0.00010565008656101513,1.4205873012542725
1156,0.00010913021679378137,1.4205873012542725
1157,0.00012716329065691473,1.4205873012542725
1158,0.0001014106324090037,1.425811529159546
1159,0.00016806590940711793,1.425811529159546
1160,0.00010023228246782873,1.425811529159546
1161,0.00012427544934677233,1.425811529159546
1162,0.00010052808548005536,1.425811529159546
1163,0.00014711770714682042,1.425811529159546
1164,9.897319674019028e-05,1.4312050342559814
1165,8.988763200068623e-05,1.4326560497283936
1166,0.0001553488196132908,1.4326560497283936
1167,0.00010160451377297037,1.4374501705169678
1168,0.0001354727864460626,1.4374501705169678
1169,0.00010413321452442101,1.4374501705169678
1170,0.00011491501429970273,1.4374501705169678
1171,0.0001013944902648609,1.4374501705169678
1172,9.942584934780424e-05,1.4374501705169678
1173,0.00014171641960157783,1.4429373741149902
1174,9.959550055013496e-05,1.4429373741149902
1175,0.00012832375100485323,1.4429373741149902
1176,0.00010053859681517247,1.4429373741149902
1177,0.00010484121405282475,1.4429373741149902
1178,9.67976171753839e-05,1.4429373741149902
1179,0.0001164572515468105,1.448643684387207
1180,0.00010460096479668533,1.449122667312622
1181,0.00017317458791108462,1.449122667312622
1182,9.484529406648452e-05,1.449122667312622
1183,0.00012239604483185517,1.449122667312622
1184,9.711783441104464e-05,1.449122667312622
1185,0.0001076321303476963,1.4537968635559082
1186,0.00010937029214769925,1.4537968635559082
1187,9.83149659132618e-05,1.4537968635559082
1188,0.00011282273251202192,1.4537968635559082
1189,9.128059603303003e-05,1.456857442855835
1190,0.00013237164181801307,1.456857442855835
1191,0.00010209528890123703,1.4589078426361084
1192,0.00010403926941224085,1.4589078426361084
1193,0.00011358700699718718,1.4589078426361084
1194,0.00011033279438790726,1.4589078426361084
1195,9.618867979958459e-05,1.4589078426361084
1196,0.0001646243978212979,1.4589078426361084
1197,0.00010070376696980071,1.4639744758605957
1198,0.00010293240346494456,1.465662956237793
1199,0.0001103340771826292,1.4676754474639893
1200,9.565153159281169e-05,1.4706881046295166
1201,0.00011954468913790738,1.4726924896240234
1202,9.39350711683169e-05,1.4726924896240234
1203,0.000153790347230348,1.4746949672698975
1204,9.858414213897003e-05,1.4746949672698975
1205,0.00013622596860791923,1.4756972789764404
1206,9.502817906212834e-05,1.4756972789764404
1207,0.00012183005225888836,1.4756972789764404
1208,9.547730938626018e-05,1.4756972789764404
1209,9.302417257813837e-05,1.4820945262908936
1210,0.00010139517548317075,1.4827673435211182
1211,0.00011119041476700953,1.4827673435211182
1212,0.000127936499863059,1.484771490097046
1213,9.61042588468048e-05,1.484771490097046
1214,0.00010550798468540898,1.4867753982543945
1215,0.00010594960739374714,1.4867753982543945
1216,0.00010581554270756342,1.4867753982543945
1217,9.502459136021193e-05,1.490126371383667
1218,0.00011127249739226316,1.4921073913574219
1219,0.00010242296187674636,1.4940948486328125
1220,0.00010323482647243908,1.4960899353027344
1221,0.000121537624500456,1.4973125457763672
1222,9.884892759128547e-05,1.4993064403533936
1223,9.401559365990962e-05,1.500312089920044
1224,0.00014326465548415457,1.500312089920044
1225,0.00010066088446902302,1.5013113021850586
1226,0.00010593010354732523,1.5023112297058105
1227,9.151397664207634e-05,1.5033113956451416
1228,0.00014220326637717876,1.5043120384216309
1229,0.00010095569655845703,1.5063142776489258
1230,0.0001124084824589454,1.507314682006836
1231,9.294988228383748e-05,1.5083134174346924
1232,0.0001636788016853975,1.5093114376068115
1233,8.667826817237007e-05,1.5103185176849365
1234,0.00010166753430230196,1.5113177299499512
1235,9.573800236224988e-05,1.5123810768127441
1236,9.321332045419968e-05,1.5123810768127441
1237,0.00012661163727903567,1.5123810768127441
1238,9.173278094866402e-05,1.5123810768127441
1239,0.00018163620627461544,1.516575813293457
1240,8.136870147293707e-05,1.5175433158874512
1241,9.943552079414991e-05,1.518491268157959
1242,0.00011355743914220407,1.518491268157959
1243,9.162633375961232e-05,1.518491268157959
1244,0.00011004743620044123,1.518491268157959
1245,8.817822547278445e-05,1.518491268157959
1246,0.00010608263063470645,1.522651195526123
1247,0.0001086933799471781,1.522651195526123
1248,0.00011307108521884793,1.522651195526123
1249,8.774110354436339e-05,1.522651195526123
1250,0.00013163531225644602,1.522651195526123
1251,9.683091837480239e-05,1.522651195526123
1252,0.00010740152789628652,1.527904748916626
1253,0.0001034530278033474,1.527904748916626
1254,9.82339837056336e-05,1.527904748916626
1255,9.239930153700266e-05,1.527904748916626
1256,0.00016731727156234867,1.5328106880187988
1257,8.78515210074204e-05,1.5328106880187988
1258,0.00010735054859596985,1.5328106880187988
1259,8.96972280390744e-05,1.5372755527496338
1260,0.0001140485407671555,1.5372755527496338
1261,0.00010050930321018738,1.5372755527496338
1262,0.00011085777926230909,1.5372755527496338
1263,8.883279508793338e-05,1.5372755527496338
1264,0.00014517947872613382,1.542586326599121
1265,8.701163937738242e-05,1.542586326599121
1266,0.0001308391512062668,1.542586326599121
1267,9.11884097846891e-05,1.542586326599121
1268,0.00011671690947609681,1.542586326599121
1269,8.745110598089508e-05,1.542586326599121
1270,0.00012613835696241067,1.5488536357879639
1271,8.413647241782615e-05,1.5488536357879639
1272,0.00013107024045374898,1.5488536357879639
1273,8.30419920872295e-05,1.5488536357879639
1274,0.00014461828789006726,1.5488536357879639
1275,8.34704894999194e-05,1.5488536357879639
1276,0.00010106311438111923,1.5538709163665771
1277,9.739300323045222e-05,1.5538709163665771
1278,9.442940843266363e-05,1.5538709163665771
1279,9.692949535267756e-05,1.5538709163665771
1280,0.00011878330287448071,1.5569486618041992
1281,9.10189083485402e-05,1.5569486618041992
1282,0.0001104645653352318,1.5590019226074219
1283,9.130179212379784e-05,1.5590019226074219
1284,0.0001042253418031122,1.5590019226074219
1285,9.694361287411067e-05,1.5590019226074219
1286,0.00011330669244129362,1.5590019226074219
1287,9.45193836776024e-05,1.5590019226074219
1288,9.829612010535034e-05,1.5590019226074219
1289,0.00010368840724722314,1.5656273365020752
1290,0.00010357966302449017,1.5656273365020752
1291,0.00010508317736254693,1.5656273365020752
1292,9.947884585664993e-05,1.5656273365020752
1293,8.772084687092173e-05,1.5704779624938965
1294,0.0001040202727876112,1.5704779624938965
1295,0.00011289466499023872,1.5704779624938965
1296,8.499583741848229e-05,1.5704779624938965
1297,0.0001547379201196402,1.5704779624938965
1298,8.16572645005646e-05,1.5704779624938965
1299,0.00011008688036899472,1.5758254528045654
1300,0.00010124133378269474,1.5758254528045654
1301,0.00011498928536790458,1.5758254528045654
1302,8.136193896648446e-05,1.5758254528045654
1303,0.00015161485819717018,1.5758254528045654
1304,7.963720057146174e-05,1.5825750827789307
1305,0.00011393102977874188,1.5825750827789307
1306,0.00010946970464838854,1.5825750827789307
1307,9.845334867894904e-05,1.5825750827789307
1308,9.49726208592151e-05,1.5825750827789307
1309,0.00010298361019597461,1.586982011795044
1310,9.335500733477534e-05,1.586982011795044
1311,0.00010390940041835087,1.586982011795044
1312,9.882853949561868e-05,1.586982011795044
1313,8.564100563066494e-05,1.586982011795044
1314,8.812114065137083e-05,1.586982011795044
1315,9.432719798240561e-05,1.5923709869384766
1316,0.00011050518915913562,1.5923709869384766
1317,8.66337305172828e-05,1.5923709869384766
1318,0.00011373010364012457,1.5923709869384766
1319,9.683471122722165e-05,1.5923709869384766
1320,8.458928651897169e-05,1.5923709869384766
1321,0.00010736640164894551,1.5986216068267822
1322,9.967729956404046e-05,1.5992937088012695
1323,9.20754161522982e-05,1.5992937088012695
1324,9.319743695736615e-05,1.5992937088012695
1325,9.779836816033178e-05,1.5992937088012695
1326,0.00010509728590595706,1.5992937088012695
1327,8.893174042135001e-05,1.604034423828125
1328,0.00012785726300972808,1.604034423828125
1329,8.725095262913038e-05,1.604034423828125
